student_id,event_timestamp,cgpa,dsa_score,system_design_score,dbms_score,oop_proficiency,cloud_devops_score,web_dev_score,problem_solving_score,aptitude_score,communication_score,teamwork_score,github_projects_count,internship_duration_months,certifications_count,hackathons_participated,mock_interview_score,curriculum_updated_year,domain_code,technical_skill_mean,soft_skill_mean,industry_exposure_score,practical_experience_score,curriculum_age_years
CSE_0588,2026-01-01 00:00:00+00:00,5.64,11,84,86,24,92,5,42.16,88,56.0,51,15,8,1,2,48,2019,3,50.333333333333336,49.72,59.0,65.83333333333333,7
CSE_0589,2026-01-01 00:00:00+00:00,5.64,2,29,89,2,22,20,78.64,56,68.0,66,12,6,0,6,79,2020,3,27.333333333333332,70.88,54.0,68.0,6
CSE_0590,2026-01-01 00:00:00+00:00,5.76,17,23,28,78,5,69,60.36,76,40.0,43,11,4,5,8,46,2019,3,36.666666666666664,47.78666666666667,72.0,67.33333333333333,7
CSE_0591,2026-01-01 00:00:00+00:00,5.69,39,29,32,28,31,95,55.04,67,52.0,31,4,2,2,2,90,2023,4,42.333333333333336,46.01333333333333,26.0,22.666666666666668,3
CSE_0592,2026-01-01 00:00:00+00:00,8.2,20,85,59,31,17,47,67.96,77,74.0,9,6,0,4,0,49,2023,2,43.166666666666664,50.31999999999999,28.0,14.0,3
CSE_0593,2026-01-01 00:00:00+00:00,5.91,14,91,90,25,14,38,32.4,96,38.0,63,12,10,4,5,88,2020,0,45.333333333333336,44.46666666666667,77.5,75.91666666666667,6
CSE_0594,2026-01-01 00:00:00+00:00,6.73,96,6,88,15,39,30,33.0,91,68.0,78,13,8,0,0,25,2021,3,45.666666666666664,59.666666666666664,46.0,53.66666666666667,5
CSE_0595,2026-01-01 00:00:00+00:00,9.48,98,34,54,24,95,9,70.24,51,76.0,68,13,4,4,0,55,2023,3,52.333333333333336,71.41333333333334,52.0,42.0,3
CSE_0596,2026-01-01 00:00:00+00:00,7.37,25,54,9,53,72,29,48.8,36,28.0,67,12,8,0,7,77,2020,0,40.333333333333336,47.93333333333334,61.5,77.58333333333333,6
CSE_0597,2026-01-01 00:00:00+00:00,8.34,7,91,46,27,100,17,81.76,7,60.0,27,9,9,0,8,13,2023,0,48.0,56.25333333333333,60.5,77.25,3
CSE_0598,2026-01-01 00:00:00+00:00,5.86,99,13,22,72,73,59,51.8,43,42.0,52,2,11,3,1,77,2022,3,56.333333333333336,48.6,46.0,40.49999999999999,4
CSE_0599,2026-01-01 00:00:00+00:00,5.96,93,9,84,55,83,87,82.4,97,78.0,50,9,12,3,8,24,2023,4,68.5,70.13333333333334,80.0,86.0,3
CSE_0600,2026-01-01 00:00:00+00:00,5.2,86,79,20,64,5,72,41.44,4,36.0,52,4,3,3,4,99,2018,0,54.333333333333336,43.14666666666667,37.5,33.083333333333336,8
CSE_0601,2026-01-01 00:00:00+00:00,5.84,41,15,12,92,62,94,72.32,68,92.0,3,10,4,1,7,3,2020,2,52.666666666666664,55.77333333333333,51.5,61.25,6
CSE_0602,2026-01-01 00:00:00+00:00,6.39,43,53,100,85,66,14,40.72,30,54.0,78,13,3,3,6,78,2024,2,60.166666666666664,57.57333333333333,60.5,61.583333333333336,2
CSE_0603,2026-01-01 00:00:00+00:00,5.89,13,94,32,79,10,3,92.4,44,36.0,16,2,1,0,6,31,2019,4,38.5,48.13333333333333,21.5,30.083333333333336,7
CSE_0604,2026-01-01 00:00:00+00:00,5.44,77,88,23,40,42,62,50.4,8,56.0,66,4,11,5,3,81,2020,1,55.333333333333336,57.46666666666667,63.0,52.666666666666664,6
CSE_0605,2026-01-01 00:00:00+00:00,5.6,1,76,10,50,16,39,58.48,31,52.0,73,13,0,5,1,77,2021,4,32.0,61.16,48.5,34.083333333333336,5
CSE_0606,2026-01-01 00:00:00+00:00,7.3,36,69,16,70,95,8,57.36,32,54.0,46,2,7,2,4,64,2023,3,49.0,52.45333333333334,39.5,40.083333333333336,3
CSE_0607,2026-01-01 00:00:00+00:00,6.03,68,43,67,77,3,8,78.68,66,66.0,55,10,3,3,2,60,2020,1,44.333333333333336,66.56,44.5,39.58333333333333,6
CSE_0608,2026-01-01 00:00:00+00:00,6.82,37,72,46,28,62,25,71.56,29,62.0,22,9,4,5,8,19,2022,3,45.0,51.85333333333333,68.0,62.666666666666664,4
CSE_0609,2026-01-01 00:00:00+00:00,7.52,40,44,24,82,67,3,39.52,75,32.0,17,10,5,3,5,73,2020,2,43.333333333333336,29.50666666666667,57.0,56.666666666666664,6
CSE_0610,2026-01-01 00:00:00+00:00,8.45,61,99,93,18,80,80,42.16,28,26.0,0,6,7,2,0,9,2022,0,71.83333333333333,22.72,37.5,34.41666666666667,4
CSE_0611,2026-01-01 00:00:00+00:00,5.2,59,55,72,65,40,15,34.68,2,78.0,34,12,10,5,2,87,2023,3,51.0,48.89333333333334,74.0,64.66666666666667,3
CSE_0612,2026-01-01 00:00:00+00:00,9.0,13,83,20,40,82,14,56.6,89,64.0,63,0,7,0,3,33,2019,2,42.0,61.199999999999996,25.0,31.666666666666668,7
CSE_0613,2026-01-01 00:00:00+00:00,8.14,88,81,83,44,4,98,45.4,56,48.0,57,8,6,1,8,60,2023,4,66.33333333333333,50.13333333333333,55.0,66.16666666666667,3
CSE_0614,2026-01-01 00:00:00+00:00,5.41,83,56,82,14,31,51,58.8,29,84.0,94,8,3,3,5,91,2021,3,52.833333333333336,78.93333333333334,48.0,46.16666666666667,5
CSE_0615,2026-01-01 00:00:00+00:00,9.37,1,20,82,2,85,68,64.8,8,52.0,58,4,5,5,3,26,2018,2,43.0,58.26666666666667,48.0,35.16666666666667,8
CSE_0616,2026-01-01 00:00:00+00:00,9.6,69,67,11,10,69,4,66.92,25,84.0,0,8,3,5,0,39,2019,0,38.333333333333336,50.30666666666667,43.5,27.416666666666668,7
CSE_0617,2026-01-01 00:00:00+00:00,5.31,16,49,36,52,34,19,89.28,1,44.0,2,9,6,2,7,64,2019,3,34.333333333333336,45.093333333333334,58.5,64.75,7
CSE_0618,2026-01-01 00:00:00+00:00,6.38,88,32,41,45,21,78,43.96,61,26.0,66,12,11,0,1,32,2018,2,50.833333333333336,45.32,54.0,63.83333333333333,8
CSE_0619,2026-01-01 00:00:00+00:00,9.03,27,90,16,29,64,17,46.24,2,94.0,36,14,12,4,7,67,2020,3,40.5,58.74666666666667,91.5,93.91666666666666,6
CSE_0620,2026-01-01 00:00:00+00:00,8.74,65,6,100,56,83,1,42.2,45,52.0,82,5,11,5,5,70,2023,0,51.833333333333336,58.73333333333333,70.0,62.49999999999999,3
CSE_0621,2026-01-01 00:00:00+00:00,5.92,34,69,47,17,21,92,72.28,67,84.0,28,14,12,1,7,8,2020,3,46.666666666666664,61.42666666666667,79.5,93.91666666666666,6
CSE_0622,2026-01-01 00:00:00+00:00,6.05,100,14,27,50,10,12,46.08,24,42.0,88,4,12,2,5,15,2020,3,35.5,58.69333333333333,58.5,63.083333333333336,6
CSE_0623,2026-01-01 00:00:00+00:00,6.85,4,81,40,47,76,3,93.76,50,72.0,32,12,10,5,4,4,2023,2,41.833333333333336,65.92,79.0,72.16666666666667,3
CSE_0624,2026-01-01 00:00:00+00:00,7.42,64,31,98,65,2,41,52.92,12,90.0,99,2,0,5,4,97,2021,1,50.166666666666664,80.64,34.0,19.666666666666668,5
CSE_0625,2026-01-01 00:00:00+00:00,8.09,39,74,46,95,8,73,69.96,43,24.0,60,10,4,2,7,22,2019,3,55.833333333333336,51.31999999999999,55.5,61.25,7
CSE_0626,2026-01-01 00:00:00+00:00,6.84,75,19,17,7,59,60,62.2,34,86.0,92,10,9,2,6,42,2022,1,39.5,80.06666666666666,65.5,72.08333333333333,4
CSE_0627,2026-01-01 00:00:00+00:00,7.31,55,87,77,21,75,94,43.32,54,66.0,89,7,11,3,7,88,2018,4,68.16666666666667,66.10666666666667,71.0,74.66666666666666,8
CSE_0628,2026-01-01 00:00:00+00:00,8.74,35,14,98,5,86,7,85.4,86,68.0,3,15,9,5,7,56,2019,3,40.833333333333336,52.13333333333333,90.0,87.5,7
CSE_0629,2026-01-01 00:00:00+00:00,5.18,44,47,70,75,13,66,35.92,8,62.0,13,3,3,4,6,50,2020,1,52.5,36.973333333333336,44.5,38.25,6
CSE_0630,2026-01-01 00:00:00+00:00,6.26,22,70,12,56,96,62,39.84,1,90.0,90,15,10,1,1,12,2018,4,53.0,73.28,61.5,67.91666666666667,8
CSE_0631,2026-01-01 00:00:00+00:00,8.57,46,20,81,35,17,8,51.24,60,24.0,32,9,6,0,8,23,2022,2,34.5,35.74666666666667,53.0,68.5,4
CSE_0632,2026-01-01 00:00:00+00:00,9.48,30,41,100,78,72,93,67.08,40,40.0,21,12,12,0,6,10,2019,3,69.0,42.69333333333333,69.0,85.5,7
CSE_0633,2026-01-01 00:00:00+00:00,7.56,10,25,12,91,22,10,81.96,43,90.0,47,14,8,4,5,51,2019,2,28.333333333333332,72.98666666666666,76.5,74.75,7
CSE_0634,2026-01-01 00:00:00+00:00,7.66,9,13,99,56,73,98,56.56,63,80.0,2,12,4,2,8,16,2021,4,58.0,46.18666666666667,62.0,69.66666666666666,5
CSE_0635,2026-01-01 00:00:00+00:00,5.54,66,56,30,48,82,100,56.68,30,22.0,86,2,3,2,0,36,2019,2,63.666666666666664,54.89333333333334,19.5,13.416666666666668,7
CSE_0636,2026-01-01 00:00:00+00:00,7.24,13,36,1,44,46,41,87.52,46,62.0,84,12,8,2,1,12,2019,2,30.166666666666668,77.83999999999999,54.5,55.08333333333333,7
CSE_0637,2026-01-01 00:00:00+00:00,7.66,79,57,15,81,68,12,46.68,1,62.0,22,5,4,5,0,61,2022,0,52.0,43.56,40.0,23.333333333333332,4
CSE_0638,2026-01-01 00:00:00+00:00,6.21,73,20,8,65,46,35,54.76,95,52.0,67,7,8,2,2,90,2022,4,41.166666666666664,57.919999999999995,47.0,47.166666666666664,4
CSE_0639,2026-01-01 00:00:00+00:00,6.35,92,81,72,76,86,12,55.56,81,44.0,20,12,7,2,4,83,2018,2,69.83333333333333,39.85333333333333,59.5,63.41666666666667,8
CSE_0640,2026-01-01 00:00:00+00:00,6.89,9,68,37,44,29,11,75.92,76,74.0,100,14,3,5,0,96,2020,1,33.0,83.30666666666667,55.5,41.416666666666664,6
CSE_0641,2026-01-01 00:00:00+00:00,5.1,75,2,74,78,24,36,74.6,68,36.0,42,8,10,5,3,95,2022,4,48.166666666666664,50.86666666666667,68.5,59.083333333333336,4
CSE_0642,2026-01-01 00:00:00+00:00,6.61,93,86,53,19,27,73,48.84,57,84.0,94,13,10,4,7,7,2018,0,58.5,75.61333333333333,84.5,85.75,8
CSE_0643,2026-01-01 00:00:00+00:00,6.06,0,89,55,63,97,72,65.4,43,84.0,84,5,6,3,5,55,2019,3,62.666666666666664,77.8,49.5,47.916666666666664,7
CSE_0644,2026-01-01 00:00:00+00:00,6.64,4,36,85,92,24,51,80.16,73,54.0,25,4,4,5,0,92,2018,2,48.666666666666664,53.053333333333335,38.0,21.0,8
CSE_0645,2026-01-01 00:00:00+00:00,5.6,19,87,96,92,73,70,53.76,55,42.0,40,11,9,1,0,82,2018,1,72.83333333333333,45.25333333333333,48.5,51.916666666666664,8
CSE_0646,2026-01-01 00:00:00+00:00,9.45,7,48,99,66,77,1,34.8,42,42.0,98,10,3,2,2,69,2018,0,49.666666666666664,58.26666666666667,40.5,39.58333333333333,8
CSE_0647,2026-01-01 00:00:00+00:00,7.97,42,18,86,82,57,55,95.64,88,58.0,37,1,4,3,7,43,2023,4,56.666666666666664,63.54666666666666,41.5,40.25,3
CSE_0648,2026-01-01 00:00:00+00:00,8.4,75,88,44,2,93,59,77.12,33,78.0,87,1,4,0,7,59,2018,2,60.166666666666664,80.70666666666666,29.5,40.25,8
CSE_0649,2026-01-01 00:00:00+00:00,8.95,0,84,33,53,40,22,80.92,100,48.0,10,8,10,4,2,40,2022,0,38.666666666666664,46.30666666666667,62.0,55.333333333333336,4
CSE_0650,2026-01-01 00:00:00+00:00,7.49,56,11,8,77,24,39,76.96,29,68.0,28,1,8,3,6,20,2024,0,35.833333333333336,57.65333333333333,49.0,48.166666666666664,2
CSE_0651,2026-01-01 00:00:00+00:00,5.43,63,60,87,63,77,63,62.68,70,50.0,59,1,11,5,2,85,2024,1,68.83333333333333,57.22666666666667,54.5,41.916666666666664,2
CSE_0652,2026-01-01 00:00:00+00:00,7.69,83,40,7,39,98,84,44.24,69,44.0,66,2,8,2,3,41,2024,3,58.5,51.413333333333334,39.5,39.25,2
CSE_0653,2026-01-01 00:00:00+00:00,7.93,27,32,6,58,47,22,47.04,54,22.0,64,15,5,2,8,73,2024,3,32.0,44.346666666666664,70.5,79.58333333333334,2
CSE_0654,2026-01-01 00:00:00+00:00,8.73,36,49,35,54,97,28,58.16,66,20.0,60,2,3,2,3,73,2023,3,49.833333333333336,46.053333333333335,27.0,24.666666666666668,3
CSE_0655,2026-01-01 00:00:00+00:00,7.16,46,67,17,61,9,77,59.08,12,38.0,18,3,1,3,2,28,2020,4,46.166666666666664,38.36,25.5,17.416666666666664,6
CSE_0656,2026-01-01 00:00:00+00:00,5.64,100,70,2,3,98,89,47.92,2,52.0,45,6,2,2,4,79,2018,0,60.333333333333336,48.30666666666667,35.0,34.83333333333333,8
CSE_0657,2026-01-01 00:00:00+00:00,6.42,75,85,27,59,74,50,40.8,25,88.0,48,8,1,5,6,64,2021,4,61.666666666666664,58.93333333333334,53.5,44.083333333333336,5
CSE_0658,2026-01-01 00:00:00+00:00,6.82,36,32,69,74,10,68,39.24,56,84.0,21,1,4,3,4,16,2024,0,48.166666666666664,48.080000000000005,34.0,29.0,2
CSE_0659,2026-01-01 00:00:00+00:00,8.23,48,80,43,94,84,94,44.24,23,42.0,77,3,5,2,3,29,2019,1,73.83333333333333,54.413333333333334,34.0,32.833333333333336,7
CSE_0660,2026-01-01 00:00:00+00:00,7.85,43,23,20,95,20,88,52.84,52,40.0,56,8,10,0,7,25,2024,1,48.166666666666664,49.61333333333334,58.5,74.08333333333334,2
CSE_0661,2026-01-01 00:00:00+00:00,6.78,55,60,27,90,85,30,88.76,69,38.0,13,13,4,0,3,52,2024,4,57.833333333333336,46.586666666666666,43.5,53.25,2
CSE_0662,2026-01-01 00:00:00+00:00,9.93,27,60,53,29,44,49,72.52,42,48.0,43,1,1,1,1,18,2019,4,43.666666666666664,54.50666666666666,11.0,9.0,7
CSE_0663,2026-01-01 00:00:00+00:00,8.03,78,97,53,1,6,19,32.12,59,60.0,15,9,11,2,5,52,2023,1,42.333333333333336,35.70666666666667,66.0,71.83333333333333,3
CSE_0664,2026-01-01 00:00:00+00:00,6.19,5,27,64,61,80,54,66.48,57,56.0,96,10,4,2,1,84,2019,2,48.5,72.82666666666667,40.5,38.75,7
CSE_0665,2026-01-01 00:00:00+00:00,5.51,60,57,99,48,63,80,65.88,48,38.0,76,12,8,3,2,16,2019,3,67.83333333333333,59.96,61.0,58.83333333333333,7
CSE_0666,2026-01-01 00:00:00+00:00,5.76,19,42,20,8,63,1,64.12,41,30.0,11,0,3,3,0,45,2023,3,25.5,35.04,19.5,8.75,3
CSE_0667,2026-01-01 00:00:00+00:00,6.23,77,40,98,91,1,24,84.16,75,22.0,54,9,11,2,4,84,2019,1,55.166666666666664,53.38666666666666,63.5,68.08333333333333,7
CSE_0668,2026-01-01 00:00:00+00:00,5.8,1,38,12,30,75,12,40.56,99,32.0,50,7,9,1,8,52,2018,3,28.0,40.85333333333333,60.5,72.58333333333333,8
CSE_0669,2026-01-01 00:00:00+00:00,5.93,72,85,56,97,41,91,70.84,65,76.0,38,8,1,2,1,63,2024,2,73.66666666666667,61.61333333333334,29.0,25.333333333333336,2
CSE_0670,2026-01-01 00:00:00+00:00,6.43,36,48,48,60,81,69,89.72,10,40.0,32,6,2,5,6,44,2020,2,57.0,53.906666666666666,52.0,42.33333333333333,6
CSE_0671,2026-01-01 00:00:00+00:00,5.87,19,16,53,78,53,66,36.0,97,58.0,32,7,2,3,4,48,2023,0,47.5,42.0,41.0,37.166666666666664,3
CSE_0672,2026-01-01 00:00:00+00:00,9.48,25,97,9,47,74,57,70.48,89,68.0,28,3,8,2,1,18,2021,4,51.5,55.49333333333334,36.5,34.08333333333333,5
CSE_0673,2026-01-01 00:00:00+00:00,5.4,28,69,52,24,15,98,93.76,17,90.0,68,15,3,3,7,70,2023,3,47.666666666666664,83.92,67.0,70.0,3
CSE_0674,2026-01-01 00:00:00+00:00,7.62,0,69,43,35,17,81,54.88,84,92.0,69,3,0,2,5,80,2022,2,40.833333333333336,71.96,26.5,25.75,4
CSE_0675,2026-01-01 00:00:00+00:00,7.05,34,97,46,7,98,74,85.28,99,80.0,30,12,0,4,3,64,2021,4,59.333333333333336,65.09333333333333,47.5,39.25,5
CSE_0676,2026-01-01 00:00:00+00:00,9.91,69,64,52,72,58,83,58.28,51,22.0,79,1,6,3,3,36,2022,4,66.33333333333333,53.093333333333334,36.5,31.083333333333332,4
CSE_0677,2026-01-01 00:00:00+00:00,5.56,100,73,73,57,89,63,69.52,45,66.0,30,7,6,1,1,69,2023,0,75.83333333333333,55.173333333333325,35.5,37.58333333333333,3
CSE_0678,2026-01-01 00:00:00+00:00,6.99,58,84,45,100,15,68,93.32,43,82.0,88,14,1,4,2,25,2022,4,61.666666666666664,87.77333333333333,51.5,43.08333333333333,4
CSE_0679,2026-01-01 00:00:00+00:00,9.85,68,4,12,44,5,82,75.44,21,22.0,45,10,8,5,6,1,2021,4,35.833333333333336,47.48,75.0,69.16666666666666,5
CSE_0680,2026-01-01 00:00:00+00:00,9.33,32,1,36,61,56,85,41.0,52,64.0,96,1,8,2,2,58,2018,1,45.166666666666664,67.0,35.0,33.166666666666664,8
CSE_0681,2026-01-01 00:00:00+00:00,9.09,50,21,23,38,46,58,36.16,58,88.0,76,8,4,5,4,95,2023,0,39.333333333333336,66.72,56.0,45.333333333333336,3
CSE_0682,2026-01-01 00:00:00+00:00,6.29,77,56,1,95,47,59,62.84,93,58.0,51,13,2,3,5,4,2023,0,55.833333333333336,57.28,55.5,54.91666666666667,3
CSE_0683,2026-01-01 00:00:00+00:00,5.85,11,65,85,57,41,82,89.92,29,20.0,9,3,2,4,5,36,2019,3,56.833333333333336,39.64,39.5,31.583333333333332,7
CSE_0684,2026-01-01 00:00:00+00:00,8.34,19,73,80,80,75,61,83.12,7,20.0,87,0,11,5,3,30,2023,4,64.66666666666667,63.373333333333335,55.0,43.33333333333333,3
CSE_0685,2026-01-01 00:00:00+00:00,9.65,52,97,99,98,59,15,49.12,97,54.0,73,12,2,1,5,75,2024,3,70.0,58.70666666666667,45.5,52.583333333333336,2
CSE_0686,2026-01-01 00:00:00+00:00,7.78,87,15,13,100,76,87,49.32,56,32.0,40,3,5,3,2,98,2024,2,63.0,40.44,35.5,29.083333333333336,2
CSE_0687,2026-01-01 00:00:00+00:00,7.86,42,50,9,82,3,67,81.2,72,74.0,94,2,3,4,6,93,2023,4,42.166666666666664,83.06666666666666,42.5,35.91666666666667,3
CSE_0688,2026-01-01 00:00:00+00:00,6.4,97,38,34,63,1,14,74.04,19,76.0,76,11,7,5,6,47,2018,2,41.166666666666664,75.34666666666668,74.5,68.58333333333333,8
CSE_0689,2026-01-01 00:00:00+00:00,8.85,88,85,24,43,89,88,59.24,24,34.0,2,5,12,4,3,5,2019,1,69.5,31.74666666666667,63.5,57.916666666666664,7
CSE_0690,2026-01-01 00:00:00+00:00,5.94,49,75,2,28,58,54,86.36,18,92.0,58,15,10,4,1,14,2020,4,44.333333333333336,78.78666666666668,73.5,67.91666666666667,6
CSE_0691,2026-01-01 00:00:00+00:00,6.62,28,87,16,58,26,34,55.48,4,56.0,51,6,12,5,6,14,2022,3,41.5,54.16,77.0,71.5,4
CSE_0692,2026-01-01 00:00:00+00:00,7.13,56,39,11,70,26,54,75.68,74,32.0,33,7,10,0,2,60,2021,3,42.666666666666664,46.89333333333334,44.0,53.0,5
CSE_0693,2026-01-01 00:00:00+00:00,7.54,38,37,53,91,78,13,66.6,78,82.0,48,1,10,2,0,15,2020,4,51.666666666666664,65.53333333333333,35.0,31.5,6
CSE_0694,2026-01-01 00:00:00+00:00,6.21,94,59,23,8,71,48,61.8,71,84.0,27,5,4,3,1,19,2019,3,50.5,57.6,34.5,27.083333333333332,7
CSE_0695,2026-01-01 00:00:00+00:00,5.57,55,58,28,91,6,82,93.44,82,72.0,82,14,0,3,8,76,2024,4,53.333333333333336,82.48,60.0,62.666666666666664,2
CSE_0696,2026-01-01 00:00:00+00:00,8.05,42,9,42,5,62,99,79.6,86,88.0,86,5,8,3,7,43,2024,0,43.166666666666664,84.53333333333333,59.5,61.25,2
CSE_0697,2026-01-01 00:00:00+00:00,6.44,49,98,24,28,45,6,66.52,26,78.0,95,9,0,4,5,41,2024,3,41.666666666666664,79.83999999999999,46.5,39.75,2
CSE_0698,2026-01-01 00:00:00+00:00,7.91,22,63,99,57,62,29,46.68,39,90.0,12,11,5,5,5,45,2018,4,55.333333333333336,49.56,67.0,59.0,8
CSE_0699,2026-01-01 00:00:00+00:00,5.77,43,62,59,16,11,82,42.0,95,54.0,96,4,0,2,0,94,2024,4,45.5,64.0,16.0,9.333333333333334,2
CSE_0700,2026-01-01 00:00:00+00:00,7.41,37,48,89,15,12,48,66.32,25,80.0,97,9,2,1,1,33,2021,3,41.5,81.10666666666667,29.5,30.583333333333332,5
CSE_0701,2026-01-01 00:00:00+00:00,7.66,83,63,64,86,42,88,66.2,26,100.0,96,9,9,3,3,63,2022,0,71.0,87.39999999999999,60.0,58.5,4
CSE_0702,2026-01-01 00:00:00+00:00,5.26,22,31,83,94,16,15,79.72,61,78.0,68,6,4,5,2,28,2023,3,43.5,75.24,47.0,33.166666666666664,3
CSE_0703,2026-01-01 00:00:00+00:00,6.68,44,6,27,2,62,50,76.52,82,30.0,66,2,9,2,0,2,2023,4,31.833333333333332,57.50666666666666,34.5,30.916666666666668,3
CSE_0704,2026-01-01 00:00:00+00:00,5.67,51,20,15,20,80,71,54.4,49,62.0,60,15,6,2,7,8,2020,0,42.833333333333336,58.800000000000004,70.5,78.75,6
CSE_0705,2026-01-01 00:00:00+00:00,5.32,79,19,46,63,35,81,90.76,41,66.0,59,3,9,0,6,74,2022,2,53.833333333333336,71.92,43.5,55.75,4
CSE_0706,2026-01-01 00:00:00+00:00,9.95,49,25,80,89,84,91,43.72,28,34.0,70,9,7,5,3,74,2019,1,69.66666666666667,49.24,63.0,52.66666666666667,7
CSE_0707,2026-01-01 00:00:00+00:00,6.61,7,67,91,35,7,79,68.72,38,98.0,23,12,11,3,8,24,2022,3,47.666666666666664,63.24,83.5,90.08333333333333,4
CSE_0708,2026-01-01 00:00:00+00:00,9.05,84,85,57,100,68,82,78.92,59,34.0,62,8,8,4,3,85,2018,4,79.33333333333333,58.30666666666667,59.5,53.25,8
CSE_0709,2026-01-01 00:00:00+00:00,6.27,0,14,75,85,89,41,78.2,40,34.0,85,3,5,2,0,41,2020,0,50.666666666666664,65.73333333333333,26.5,21.583333333333336,6
CSE_0710,2026-01-01 00:00:00+00:00,8.41,7,84,26,61,79,16,49.28,32,94.0,60,2,10,2,0,45,2020,0,45.5,67.76,37.0,33.833333333333336,6
CSE_0711,2026-01-01 00:00:00+00:00,8.8,28,78,52,41,35,62,34.32,82,58.0,22,13,8,1,0,72,2018,2,49.333333333333336,38.10666666666666,50.0,53.66666666666667,8
CSE_0712,2026-01-01 00:00:00+00:00,7.98,95,85,41,75,27,44,70.72,100,26.0,29,1,7,0,0,83,2022,3,61.166666666666664,41.906666666666666,19.5,22.75,4
CSE_0713,2026-01-01 00:00:00+00:00,7.36,4,91,58,41,92,76,65.4,82,68.0,59,4,8,2,3,58,2024,0,60.333333333333336,64.13333333333334,43.5,43.916666666666664,2
CSE_0714,2026-01-01 00:00:00+00:00,7.06,85,13,46,60,46,6,39.92,96,68.0,17,3,9,2,0,20,2018,2,42.666666666666664,41.64,36.5,33.25,8
CSE_0715,2026-01-01 00:00:00+00:00,6.74,46,26,93,12,75,26,40.56,15,26.0,95,12,3,4,1,73,2024,4,46.333333333333336,53.85333333333333,50.0,40.5,2
CSE_0716,2026-01-01 00:00:00+00:00,9.65,33,39,33,10,100,9,67.88,22,98.0,55,12,8,4,3,21,2021,2,37.333333333333336,73.62666666666667,67.5,62.58333333333333,5
CSE_0717,2026-01-01 00:00:00+00:00,9.15,64,57,36,53,29,33,95.36,6,64.0,52,7,6,1,6,28,2018,3,45.333333333333336,70.45333333333333,48.0,56.33333333333333,8
CSE_0718,2026-01-01 00:00:00+00:00,9.83,54,27,5,15,22,35,50.84,25,64.0,6,6,4,5,1,62,2024,2,26.333333333333332,40.28,44.5,29.416666666666664,2
CSE_0719,2026-01-01 00:00:00+00:00,5.62,89,25,6,7,15,24,41.84,95,62.0,96,5,4,1,7,72,2022,0,27.666666666666668,66.61333333333333,41.5,49.58333333333333,4
CSE_0720,2026-01-01 00:00:00+00:00,8.65,42,62,95,58,13,5,47.24,11,68.0,68,10,0,1,6,60,2024,0,45.833333333333336,61.080000000000005,39.0,45.83333333333333,2
CSE_0721,2026-01-01 00:00:00+00:00,9.69,73,65,95,56,73,23,71.6,71,42.0,91,15,1,4,8,63,2018,1,64.16666666666667,68.2,68.5,67.91666666666666,8
CSE_0722,2026-01-01 00:00:00+00:00,5.91,29,24,24,39,70,17,82.48,4,42.0,71,11,9,5,5,68,2019,2,33.833333333333336,65.16000000000001,77.0,70.66666666666666,7
CSE_0723,2026-01-01 00:00:00+00:00,5.33,81,2,32,58,51,86,69.04,91,60.0,78,1,2,4,3,39,2023,4,51.666666666666664,69.01333333333334,30.5,19.416666666666664,3
CSE_0724,2026-01-01 00:00:00+00:00,8.71,16,71,54,1,36,5,87.6,68,84.0,51,2,7,0,5,74,2018,3,30.5,74.2,34.0,43.833333333333336,8
CSE_0725,2026-01-01 00:00:00+00:00,7.87,25,43,57,93,28,28,79.64,48,24.0,3,9,5,3,3,0,2023,1,45.666666666666664,35.54666666666667,50.0,46.833333333333336,3
CSE_0726,2026-01-01 00:00:00+00:00,9.21,7,96,6,93,66,24,54.36,25,68.0,33,8,11,3,6,64,2018,2,48.666666666666664,51.78666666666667,70.5,73.25,8
CSE_0727,2026-01-01 00:00:00+00:00,5.7,46,41,56,75,14,54,74.96,4,84.0,68,12,9,0,8,61,2022,4,47.666666666666664,75.65333333333332,66.5,84.25,4
CSE_0728,2026-01-01 00:00:00+00:00,8.98,75,98,11,9,99,80,59.52,21,32.0,32,8,10,3,2,53,2021,1,62.0,41.17333333333334,58.0,55.333333333333336,5
CSE_0729,2026-01-01 00:00:00+00:00,6.01,90,5,15,43,46,45,47.16,78,22.0,68,14,12,5,2,59,2021,0,40.666666666666664,45.72,83.0,75.16666666666666,5
CSE_0730,2026-01-01 00:00:00+00:00,5.82,71,38,79,10,45,23,50.92,12,46.0,37,4,4,4,1,45,2023,3,44.333333333333336,44.64000000000001,36.5,24.75,3
CSE_0731,2026-01-01 00:00:00+00:00,5.82,88,51,42,78,51,74,76.12,27,68.0,97,13,12,3,0,4,2022,2,64.0,80.37333333333333,68.0,65.33333333333334,4
CSE_0732,2026-01-01 00:00:00+00:00,9.07,45,22,99,79,18,25,59.84,32,32.0,25,2,0,5,0,21,2024,4,48.0,38.946666666666665,24.0,4.666666666666667,2
CSE_0733,2026-01-01 00:00:00+00:00,8.33,67,88,76,80,76,97,87.6,22,54.0,0,1,11,4,2,89,2022,0,80.66666666666667,47.199999999999996,50.5,41.916666666666664,4
CSE_0734,2026-01-01 00:00:00+00:00,7.62,32,49,6,89,20,27,91.36,96,64.0,3,7,10,5,6,52,2022,1,37.166666666666664,52.78666666666667,74.0,68.0,4
